Date,Location,AssetType,Category,Month_Actual,Month_Budget,Month_Variance,YTD_Actual,YTD_Budget,YTD_Variance
2020-04-30,Europe,Expenses,Net Operating Income/(Loss),-467009.76,409946.00,-876955.76,2083334.15,2619594.00,-536259.85
2020-04-30,Europe,Net,Interest Revenue,2969.44,5752.00,-2782.56,45282.96,40264.00,5018.96
2020-04-30,Europe,Net,Non-Operating Inc/(Exp),-23.80,.00,-23.80,518.91,.00,518.91
2020-04-30,Europe,Net,Net Income/(Loss),-464064.12,415698.00,-879762.12,2129136.02,2659858.00,-530721.98
2020-04-30,Europe,Net,Distributions,.00,278253.00,-278253.00,1788343.83,1694401.00,93942.83
2020-04-30,Europe,Net,After Distributions,-464064.12,137445.00,-601509.12,340792.19,965457.00,-624664.81
2020-04-30,Korea,Revenue,Gaming Machine Revenue,891173.45,2066225.00,-1175051.55,12236511.21,14289023.00,-2052511.79
2020-04-30,Korea,Revenue,Total Revenue,891173.45,2066225.00,-1175051.55,12236511.21,14289023.00,-2052511.79
2020-04-30,Korea,Revenue,Gaming NAFI,213685.40,422285.00,-208599.60,2536814.95,2913097.00,-376282.05
2020-04-30,Korea,Revenue,Total Direct Reimbursement,213685.40,422285.00,-208599.60,2536814.95,2913097.00,-376282.05
2020-04-30,Korea,Revenue,Net Revenue,677488.05,1643940.00,-966451.95,9699696.26,11375926.00,-1676229.74
2020-04-30,Korea,Expenses,Compensation & Benefits,156408.21,182106.00,-25697.79,1115612.30,1355200.00,-239587.70
2020-04-30,Korea,Expenses,Depreciation Expense,92128.93,102797.00,-10668.07,667154.05,722245.00,-55090.95
2020-04-30,Korea,Expenses,Contractor Fees,490.97,2048.00,-1557.03,6160.22,14336.00,-8175.78
2020-04-30,Korea,Expenses,Communications,4513.74,6525.00,-2011.26,37527.27,45675.00,-8147.73
2020-04-30,Korea,Expenses,TDY,.00,6213.00,-6213.00,14024.91,62083.00,-48058.09
2020-04-30,Korea,Expenses,PCS,676.82,2081.00,-1404.18,26926.01,14567.00,12359.01
2020-04-30,Korea,Expenses,IT Expense & Maint,5446.51,7183.00,-1736.49,44185.32,50281.00,-6095.68
2020-04-30,Korea,Expenses,Machine Expense & Maint,690.47,15677.00,-14986.53,89637.15,109739.00,-20101.85
2020-04-30,Korea,Expenses,Vehicle Expense,224.07,2409.00,-2184.93,3744.21,16863.00,-13118.79
2020-04-30,Korea,Expenses,Training,.00,1831.00,-1831.00,1232.13,12817.00,-11584.87
2020-04-30,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,9331.72,.00,9331.72
2020-04-30,Korea,Expenses,Audit-Independent,2107.40,2621.00,-513.60,15234.47,18347.00,-3112.53
2020-04-30,Korea,Expenses,Audit-IMCOM Int Review,306.99,945.00,-638.01,2409.83,6615.00,-4205.17
2020-04-30,Korea,Expenses,Other Expenses,6322.08,5760.00,562.08,47227.13,40320.00,6907.13
2020-04-30,Korea,Expenses,Total Operating Expenses,269316.19,338196.00,-68879.81,2080406.72,2469088.00,-388681.28
2020-04-30,Korea,Expenses,Net Operating Income/(Loss),408171.86,1305744.00,-897572.14,7619289.54,8906838.00,-1287548.46
2020-04-30,Korea,Net,Interest Revenue,4587.20,9560.00,-4972.80,66288.71,66920.00,-631.29
2020-04-30,Korea,Net,Net Income/(Loss),412759.06,1315304.00,-902544.94,7685578.25,8973758.00,-1288179.75
2020-04-30,Korea,Net,Distributions,.00,1212507.00,-1212507.00,6697794.07,8251513.00,-1553718.93
2020-04-30,Korea,Net,After Distributions,412759.06,102797.00,309962.06,987784.18,722245.00,265539.18
2020-04-30,Japan,Revenue,Gaming Machine Revenue,357647.15,2267522.00,-1909874.85,14538628.20,15479906.00,-941277.80
2020-04-30,Japan,Revenue,Total Revenue,357647.15,2267522.00,-1909874.85,14538628.20,15479906.00,-941277.80
2020-04-30,Japan,Revenue,Gaming NAFI,170898.08,1743409.00,-1572510.92,11102149.53,11932731.00,-830581.47
2020-04-30,Japan,Revenue,Total Direct Reimbursement,170898.08,1743409.00,-1572510.92,11102149.53,11932731.00,-830581.47
2020-04-30,Japan,Revenue,Net Revenue,186749.07,524113.00,-337363.93,3436478.67,3547175.00,-110696.33
2020-04-30,Japan,Expenses,Compensation & Benefits,254971.11,199462.00,55509.11,1730232.01,1482835.00,247397.01
2020-04-30,Japan,Expenses,Depreciation Expense,125924.02,125752.00,172.02,869232.59,883522.00,-14289.41
2020-04-30,Japan,Expenses,Contractor Fees,869.26,2925.00,-2055.74,10253.59,20475.00,-10221.41
2020-04-30,Japan,Expenses,Communications,2333.86,2426.00,-92.14,17008.82,16982.00,26.82
2020-04-30,Japan,Expenses,TDY,.00,8835.00,-8835.00,36208.78,107652.00,-71443.22
2020-04-30,Japan,Expenses,PCS,1198.32,2081.00,-882.68,45410.33,14567.00,30843.33
2020-04-30,Japan,Expenses,IT Expense & Maint,9049.56,9798.00,-748.44,69202.85,68586.00,616.85
2020-04-30,Japan,Expenses,Machine Expense & Maint,13905.82,21496.00,-7590.18,92575.76,150472.00,-57896.24
2020-04-30,Japan,Expenses,Vehicle Expense,553.73,960.00,-406.27,8156.97,6720.00,1436.97
2020-04-30,Japan,Expenses,Training,.00,2616.00,-2616.00,2067.36,18312.00,-16244.64
2020-04-30,Japan,Expenses,(Gain)/Loss on Disposals,6578.10,.00,6578.10,22298.10,.00,22298.10
2020-04-30,Japan,Expenses,Audit-Independent,3731.16,3743.00,-11.84,25423.02,26201.00,-777.98
2020-04-30,Japan,Expenses,Audit-IMCOM Int Review,543.49,1350.00,-806.51,3958.26,9450.00,-5491.74
2020-04-30,Japan,Expenses,Other Expenses,8507.35,8382.00,125.35,64807.47,58674.00,6133.47
2020-04-30,Japan,Expenses,Total Operating Expenses,428165.78,389826.00,38339.78,2996835.91,2864448.00,132387.91
2020-04-30,Japan,Expenses,Net Operating Income/(Loss),-241416.71,134287.00,-375703.71,439642.76,682727.00,-243084.24
2020-04-30,Japan,Net,Interest Revenue,5947.03,10081.00,-4133.97,79168.44,70567.00,8601.44
2020-04-30,Japan,Net,Net Income/(Loss),-235469.68,144368.00,-379837.68,518811.20,753294.00,-234482.80
2020-04-30,Japan,Net,Distributions,.00,18616.00,-18616.00,10972.31,-130228.00,141200.31
2020-04-30,Japan,Net,After Distributions,-235469.68,125752.00,-361221.68,507838.89,883522.00,-375683.11
2021-04-30,Consolidated,Revenue,Gaming Machine Revenue,5280715.88,4265544.00,1015171.88,31651804.62,28876066.00,2775738.62
2021-04-30,Consolidated,Revenue,Total Revenue,5280715.88,4265544.00,1015171.88,31651804.62,28876066.00,2775738.62
2021-04-30,Consolidated,Revenue,Gaming NAFI,2351939.65,1984496.00,367443.65,14450366.15,13577523.00,872843.15
2021-04-30,Consolidated,Revenue,Total Direct Reimbursement,2351939.65,1984496.00,367443.65,14450366.15,13577523.00,872843.15
2021-04-30,Consolidated,Revenue,Net Revenue,2928776.23,2281048.00,647728.23,17201438.47,15298543.00,1902895.47
2021-04-30,Consolidated,Expenses,Compensation & Benefits,752297.45,723687.00,28610.45,5119550.07,5394992.00,-275441.93
2021-04-30,Consolidated,Expenses,Depreciation Expense,356627.64,371559.00,-14931.36,2576731.28,2600913.00,-24181.72
2021-04-30,Consolidated,Expenses,Contractor Fees,.00,4351.00,-4351.00,3421.00,30457.00,-27036.00
2021-04-30,Consolidated,Expenses,Communications,15650.26,15067.00,583.26,160571.85,105469.00,55102.85
2021-04-30,Consolidated,Expenses,TDY,4718.50,30845.00,-26126.50,39605.05,250437.00,-210831.95
2021-04-30,Consolidated,Expenses,PCS,2874.99,13218.00,-10343.01,-10403.37,92526.00,-102929.37
2021-04-30,Consolidated,Expenses,IT Expense & Maint,24289.04,35401.00,-11111.96,170047.96,247807.00,-77759.04
2021-04-30,Consolidated,Expenses,Machine Expense & Maint,20899.93,50820.00,-29920.07,536704.93,355740.00,180964.93
2021-04-30,Consolidated,Expenses,Vehicle Expense,9190.67,5403.00,3787.67,31840.46,37821.00,-5980.54
2021-04-30,Consolidated,Expenses,Training,.00,.00,.00,460.00,63650.00,-63190.00
2021-04-30,Consolidated,Expenses,(Gain)/Loss on Disposals,676.97,.00,676.97,1238.56,.00,1238.56
2021-04-30,Consolidated,Expenses,Audit-Independent,9251.17,9252.00,-.83,64758.15,64764.00,-5.85
2021-04-30,Consolidated,Expenses,Audit-IMCOM Int Review,3558.69,1592.00,1966.69,8632.93,11144.00,-2511.07
2021-04-30,Consolidated,Expenses,Other Expenses,27213.29,28895.00,-1681.71,178382.26,202265.00,-23882.74
2021-04-30,Consolidated,Expenses,Total Operating Expenses,1227248.60,1290090.00,-62841.40,8881541.13,9457985.00,-576443.87
2021-04-30,Consolidated,Expenses,Net Operating Income/(Loss),1701527.63,990958.00,710569.63,8319897.34,5840558.00,2479339.34
2021-04-30,Consolidated,Net,Interest Revenue,22299.30,31017.00,-8717.70,154348.12,217119.00,-62770.88
2021-04-30,Consolidated,Net,Non-Operating Inc/(Exp),-3333.13,.00,-3333.13,9142.76,.00,9142.76
2021-04-30,Consolidated,Net,Net Income/(Loss),1720493.80,1021975.00,698518.80,8483388.22,6057677.00,2425711.22
2021-04-30,Consolidated,Net,Distributions,1363866.16,650416.00,713450.16,6214509.50,3456764.00,2757745.50
2021-04-30,Consolidated,Net,After Distributions,356627.64,371559.00,-14931.36,2268878.72,2600913.00,-332034.28
2021-04-30,Europe,Revenue,Gaming Machine Revenue,841630.15,1032783.00,-191152.85,4740283.22,6882255.00,-2141971.78
2021-04-30,Europe,Revenue,Total Revenue,841630.15,1032783.00,-191152.85,4740283.22,6882255.00,-2141971.78
2021-04-30,Europe,Revenue,Gaming NAFI,229665.90,291829.00,-62163.10,1356622.95,1944690.00,-588067.05
2021-04-30,Europe,Revenue,Total Direct Reimbursement,229665.90,291829.00,-62163.10,1356622.95,1944690.00,-588067.05
2021-04-30,Europe,Revenue,Net Revenue,611964.25,740954.00,-128989.75,3383660.27,4937565.00,-1553904.73
2021-04-30,Europe,Expenses,Compensation & Benefits,311519.61,324988.00,-13468.39,2126383.23,2420339.00,-293955.77
2021-04-30,Europe,Expenses,Depreciation Expense,134571.08,140858.00,-6286.92,974346.64,986006.00,-11659.36
2021-04-30,Europe,Expenses,Contractor Fees,.00,1717.00,-1717.00,1372.08,12019.00,-10646.92
2021-04-30,Europe,Expenses,Communications,7803.93,6720.00,1083.93,80453.29,47040.00,33413.29
2021-04-30,Europe,Expenses,TDY,1802.68,20045.00,-18242.32,32116.45,132678.00,-100561.55
2021-04-30,Europe,Expenses,PCS,833.33,887.00,-53.67,-9643.10,6209.00,-15852.10
2021-04-30,Europe,Expenses,IT Expense & Maint,9757.13,14798.00,-5040.87,68743.17,103586.00,-34842.83
2021-04-30,Europe,Expenses,Machine Expense & Maint,14106.64,21487.00,-7380.36,211506.09,150409.00,61097.09
2021-04-30,Europe,Expenses,Vehicle Expense,7703.81,3456.00,4247.81,20092.24,24192.00,-4099.76
2021-04-30,Europe,Expenses,Training,.00,.00,.00,179.45,26766.00,-26586.55
2021-04-30,Europe,Expenses,(Gain)/Loss on Disposals,676.97,.00,676.97,1238.56,.00,1238.56
2021-04-30,Europe,Expenses,Audit-Independent,3595.24,3650.00,-54.76,25552.99,25550.00,2.99
2021-04-30,Europe,Expenses,Audit-IMCOM Int Review,1383.00,626.00,757.00,3389.45,4382.00,-992.55
2021-04-30,Europe,Expenses,Other Expenses,11076.79,11881.00,-804.21,67198.22,83167.00,-15968.78
2021-04-30,Europe,Expenses,Total Operating Expenses,504830.21,551113.00,-46282.79,3602928.76,4022343.00,-419414.24
2021-04-30,Europe,Expenses,Net Operating Income/(Loss),107134.04,189841.00,-82706.96,-219268.49,915222.00,-1134490.49
2021-04-30,Europe,Net,Interest Revenue,3063.92,7407.00,-4343.08,29987.54,51849.00,-21861.46
2021-04-30,Europe,Net,Non-Operating Inc/(Exp),-3283.42,.00,-3283.42,9634.70,.00,9634.70
2021-04-30,Europe,Net,Net Income/(Loss),106914.54,197248.00,-90333.46,-179646.25,967071.00,-1146717.25
2021-04-30,Europe,Net,Distributions,-27656.54,125530.00,-153186.54,-708965.55,569726.00,-1278691.55
2021-04-30,Europe,Net,After Distributions,134571.08,71718.00,62853.08,529319.30,397345.00,131974.30
2021-04-30,Korea,Revenue,Gaming Machine Revenue,2242713.98,1444466.00,798247.98,13482694.35,9625622.00,3857072.35
2021-04-30,Korea,Revenue,Total Revenue,2242713.98,1444466.00,798247.98,13482694.35,9625622.00,3857072.35
2021-04-30,Korea,Revenue,Gaming NAFI,466740.10,294745.00,171995.10,2805119.40,1964119.00,841000.40
2021-04-30,Korea,Revenue,Total Direct Reimbursement,466740.10,294745.00,171995.10,2805119.40,1964119.00,841000.40
2021-04-30,Korea,Revenue,Net Revenue,1775973.88,1149721.00,626252.88,10677574.95,7661503.00,3016071.95
2021-04-30,Korea,Expenses,Compensation & Benefits,173659.70,187221.00,-13561.30,1160274.11,1396950.00,-236675.89
2021-04-30,Korea,Expenses,Depreciation Expense,88995.37,100618.00,-11622.63,659059.59,704326.00,-45266.41
2021-04-30,Korea,Expenses,Contractor Fees,.00,992.00,-992.00,768.12,6944.00,-6175.88
2021-04-30,Korea,Expenses,Communications,5139.94,5778.00,-638.06,47342.71,40446.00,6896.71
2021-04-30,Korea,Expenses,TDY,1123.23,2873.00,-1749.77,2848.25,31557.00,-28708.75
2021-04-30,Korea,Expenses,PCS,786.49,4593.00,-3806.51,-1741.07,32151.00,-33892.07
2021-04-30,Korea,Expenses,IT Expense & Maint,5500.32,8071.00,-2570.68,37716.57,56497.00,-18780.43
2021-04-30,Korea,Expenses,Machine Expense & Maint,2797.76,15567.00,-12769.24,115598.35,108969.00,6629.35
2021-04-30,Korea,Expenses,Vehicle Expense,328.54,616.00,-287.46,3140.20,4312.00,-1171.80
2021-04-30,Korea,Expenses,Training,.00,.00,.00,105.89,13899.00,-13793.11
2021-04-30,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2021-04-30,Korea,Expenses,Audit-Independent,2178.77,2112.00,66.77,14799.47,14784.00,15.47
2021-04-30,Korea,Expenses,Audit-IMCOM Int Review,838.12,368.00,470.12,1992.30,2576.00,-583.70
2021-04-30,Korea,Expenses,Other Expenses,6777.10,7160.00,-382.90,44197.54,50120.00,-5922.46
2021-04-30,Korea,Expenses,Total Operating Expenses,288125.34,335969.00,-47843.66,2086102.03,2463531.00,-377428.97
2021-04-30,Korea,Expenses,Net Operating Income/(Loss),1487848.54,813752.00,674096.54,8591472.92,5197972.00,3393500.92
2021-04-30,Korea,Net,Interest Revenue,9990.09,10797.00,-806.91,66890.38,75579.00,-8688.62
2021-04-30,Korea,Net,Non-Operating Inc/(Exp),-19.14,.00,-19.14,-186.04,.00,-186.04
2021-04-30,Korea,Net,Net Income/(Loss),1497819.49,824549.00,673270.49,8658177.26,5273551.00,3384626.26
2021-04-30,Korea,Net,Distributions,1408824.12,524756.00,884068.12,7573048.29,2886908.00,4686140.29
2021-04-30,Korea,Net,After Distributions,88995.37,299793.00,-210797.63,1085128.97,2386643.00,-1301514.03
2021-04-30,Japan,Revenue,Gaming Machine Revenue,2196371.75,1788295.00,408076.75,13428827.05,12368189.00,1060638.05
2021-04-30,Japan,Revenue,Total Revenue,2196371.75,1788295.00,408076.75,13428827.05,12368189.00,1060638.05
2021-04-30,Japan,Revenue,Gaming NAFI,1655533.65,1397922.00,257611.65,10288623.80,9668714.00,619909.80
2021-04-30,Japan,Revenue,Total Direct Reimbursement,1655533.65,1397922.00,257611.65,10288623.80,9668714.00,619909.80
2021-04-30,Japan,Revenue,Net Revenue,540838.10,390373.00,150465.10,3140203.25,2699475.00,440728.25
2021-04-30,Japan,Expenses,Compensation & Benefits,267118.14,211478.00,55640.14,1832892.73,1577703.00,255189.73
2021-04-30,Japan,Expenses,Depreciation Expense,133061.19,130083.00,2978.19,943325.05,910581.00,32744.05
2021-04-30,Japan,Expenses,Contractor Fees,.00,1642.00,-1642.00,1280.80,11494.00,-10213.20
2021-04-30,Japan,Expenses,Communications,2706.39,2569.00,137.39,32775.85,17983.00,14792.85
2021-04-30,Japan,Expenses,TDY,1792.59,7927.00,-6134.41,4640.35,86202.00,-81561.65
2021-04-30,Japan,Expenses,PCS,1255.17,7738.00,-6482.83,980.80,54166.00,-53185.20
2021-04-30,Japan,Expenses,IT Expense & Maint,9031.59,12532.00,-3500.41,63588.22,87724.00,-24135.78
2021-04-30,Japan,Expenses,Machine Expense & Maint,3995.53,13766.00,-9770.47,209600.49,96362.00,113238.49
2021-04-30,Japan,Expenses,Vehicle Expense,1158.32,1331.00,-172.68,8608.02,9317.00,-708.98
2021-04-30,Japan,Expenses,Training,.00,.00,.00,174.66,22985.00,-22810.34
2021-04-30,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,.00,.00
2021-04-30,Japan,Expenses,Audit-Independent,3477.16,3490.00,-12.84,24405.69,24430.00,-24.31
2021-04-30,Japan,Expenses,Audit-IMCOM Int Review,1337.57,598.00,739.57,3251.18,4186.00,-934.82
2021-04-30,Japan,Expenses,Other Expenses,9359.40,9854.00,-494.60,66986.50,68978.00,-1991.50
2021-04-30,Japan,Expenses,Total Operating Expenses,434293.05,403008.00,31285.05,3192510.34,2972111.00,220399.34
2021-04-30,Japan,Expenses,Net Operating Income/(Loss),106545.05,-12635.00,119180.05,-52307.09,-272636.00,220328.91
2021-04-30,Japan,Net,Interest Revenue,9245.29,12813.00,-3567.71,57470.20,89691.00,-32220.80
2021-04-30,Japan,Net,Non-Operating Inc/(Exp),-30.57,.00,-30.57,-305.90,.00,-305.90
2021-04-30,Japan,Net,Net Income/(Loss),115759.77,178.00,115581.77,4857.21,-182945.00,187802.21
2021-04-30,Japan,Net,Distributions,-17301.42,130.00,-17431.42,-649573.24,130.00,-649703.24
2021-04-30,Japan,Net,After Distributions,133061.19,48.00,133013.19,654430.45,-183075.00,837505.45
2022-04-30,Consolidated,Revenue,Gaming Machine Revenue,5073601.10,5891091.00,-817489.90,35787133.61,34228322.00,1558811.61
2022-04-30,Consolidated,Revenue,Total Revenue,5073601.10,5891091.00,-817489.90,35787133.61,34228322.00,1558811.61
2022-04-30,Consolidated,Revenue,Gaming NAFI,2446287.90,2641011.00,-194723.10,16534663.16,16736896.00,-202232.84
2022-04-30,Consolidated,Revenue,Total Direct Reimbursement,2446287.90,2641011.00,-194723.10,16534663.16,16736896.00,-202232.84
2022-04-30,Consolidated,Revenue,Net Revenue,2627313.20,3250080.00,-622766.80,19252470.45,17491426.00,1761044.45
2022-04-30,Consolidated,Expenses,Compensation & Benefits,709432.83,766795.00,-57362.17,4996632.97,5496591.00,-499958.03
2022-04-30,Consolidated,Expenses,Depreciation Expense,280192.57,428746.00,-148553.43,2175985.32,3001222.00,-825236.68
2022-04-30,Consolidated,Expenses,Contractor Fees,539.00,2868.00,-2329.00,22946.00,20076.00,2870.00
2022-04-30,Consolidated,Expenses,Communications,40706.10,24156.00,16550.10,194087.68,169092.00,24995.68
2022-04-30,Consolidated,Expenses,TDY,10091.32,13562.00,-3470.68,58828.09,140387.00,-81558.91
2022-04-30,Consolidated,Expenses,PCS,-534.39,5150.00,-5684.39,82695.72,36050.00,46645.72
2022-04-30,Consolidated,Expenses,IT Expense & Maint,27889.62,36441.00,-8551.38,489469.17,255087.00,234382.17
2022-04-30,Consolidated,Expenses,Machine Expense & Maint,481465.71,150444.00,331021.71,626666.28,1053108.00,-426441.72
2022-04-30,Consolidated,Expenses,Vehicle Expense,9229.57,3776.00,5453.57,38967.42,26432.00,12535.42
2022-04-30,Consolidated,Expenses,Training,647.00,1400.00,-753.00,12645.79,47900.00,-35254.21
2022-04-30,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,449.42,.00,449.42
2022-04-30,Consolidated,Expenses,Audit-Independent,9251.17,9252.00,-.83,64758.15,64764.00,-5.85
2022-04-30,Consolidated,Expenses,Audit-IMCOM Int Review,1258.96,3383.00,-2124.04,19824.76,23681.00,-3856.24
2022-04-30,Consolidated,Expenses,Other Expenses,30307.42,25195.00,5112.42,181904.06,176365.00,5539.06
2022-04-30,Consolidated,Expenses,Total Operating Expenses,1600476.88,1471168.00,129308.88,8965860.83,10510755.00,-1544894.17
2022-04-30,Consolidated,Expenses,Net Operating Income/(Loss),1026836.32,1778912.00,-752075.68,10286609.62,6980671.00,3305938.62
2022-04-30,Consolidated,Net,Interest Revenue,20330.15,22007.00,-1676.85,138677.56,154049.00,-15371.44
2022-04-30,Consolidated,Net,Non-Operating Inc/(Exp),-2314.92,.00,-2314.92,-68.89,.00,-68.89
2022-04-30,Consolidated,Net,Net Income/(Loss),1044851.55,1800919.00,-756067.45,10425218.29,7134720.00,3290498.29
2022-04-30,Consolidated,Net,Distributions,1044851.55,1800919.00,-756067.45,10101331.19,6705974.00,3395357.19
2022-04-30,Consolidated,Net,After Distributions,.00,.00,.00,323887.10,428746.00,-104858.90
2022-04-30,Europe,Revenue,Gaming Machine Revenue,1253084.30,1330022.00,-76937.70,9285723.66,9080600.00,205123.66
2022-04-30,Europe,Revenue,Total Revenue,1253084.30,1330022.00,-76937.70,9285723.66,9080600.00,205123.66
2022-04-30,Europe,Revenue,Gaming NAFI,417299.25,375761.00,41538.25,2706529.70,2583518.00,123011.70
2022-04-30,Europe,Revenue,Total Direct Reimbursement,417299.25,375761.00,41538.25,2706529.70,2583518.00,123011.70
2022-04-30,Europe,Revenue,Net Revenue,835785.05,954261.00,-118475.95,6579193.96,6497082.00,82111.96
2022-04-30,Europe,Expenses,Compensation & Benefits,303795.11,332203.00,-28407.89,2173404.51,2440948.00,-267543.49
2022-04-30,Europe,Expenses,Depreciation Expense,107831.10,163108.00,-55276.90,822851.69,1141756.00,-318904.31
2022-04-30,Europe,Expenses,Contractor Fees,211.01,1150.00,-938.99,8692.47,8050.00,642.47
2022-04-30,Europe,Expenses,Communications,18503.38,12109.00,6394.38,73297.63,84763.00,-11465.37
2022-04-30,Europe,Expenses,TDY,8393.35,10252.00,-1858.65,53661.18,106191.00,-52529.82
2022-04-30,Europe,Expenses,PCS,967.77,2143.00,-1175.23,39522.69,15001.00,24521.69
2022-04-30,Europe,Expenses,IT Expense & Maint,10699.72,14747.00,-4047.28,186959.79,103229.00,83730.79
2022-04-30,Europe,Expenses,Machine Expense & Maint,27875.40,57575.00,-29699.60,85334.39,403025.00,-317690.61
2022-04-30,Europe,Expenses,Vehicle Expense,4292.25,2065.00,2227.25,23469.36,14455.00,9014.36
2022-04-30,Europe,Expenses,Training,647.00,547.00,100.00,7607.15,22553.00,-14945.85
2022-04-30,Europe,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,449.42,.00,449.42
