Date,Location,AssetType,Category,ARMP,Army,Navy,USMC,MonthCount
2020-03-31,Consolidated,Expenses,TDY,102549.57,51910.36,37305.88,13333.33,6
2020-03-31,Consolidated,Expenses,PCS,75528.10,32958.55,19692.13,22877.42,6
2020-03-31,Consolidated,Expenses,IT Expense & Maint,169924.68,99385.70,39407.53,31131.45,6
2020-03-31,Consolidated,Expenses,Machine Expense & Maint,290402.78,198047.75,53893.89,38461.14,6
2020-03-31,Consolidated,Expenses,Vehicle Expense,30868.81,21122.66,4919.03,4827.12,6
2020-03-31,Consolidated,Expenses,Training,5116.09,2789.72,1254.48,1071.89,6
2020-03-31,Consolidated,Expenses,(Gain)/Loss on Disposals,41460.51,23214.45,10104.33,8141.73,6
2020-03-31,Consolidated,Expenses,Audit-Independent,57507.00,32305.80,13907.82,11293.38,6
2020-03-31,Consolidated,Expenses,Audit-IMCOM Int Review,9095.80,5125.15,2184.32,1786.33,6
2020-03-31,Consolidated,Expenses,Other Expenses,165094.95,100148.61,34847.26,30099.08,6
2020-03-31,Consolidated,Expenses,Total Operating Expenses,7515778.46,4506351.10,1692560.88,1316866.48,6
2020-03-31,Consolidated,Expenses,Net Operating Income/(Loss),10442521.06,10472752.64,-249623.05,219391.47,6
2020-03-31,Consolidated,Net,Interest Revenue,177236.44,100944.82,34074.28,42217.34,6
2020-03-31,Consolidated,Net,Non-Operating Inc/(Exp),542.71,456.43,86.28,.00,6
2020-03-31,Consolidated,Net,Net Income/(Loss),10620300.21,10574153.89,-215462.49,261608.81,6
2020-03-31,Consolidated,Net,Distributions,8497110.21,9274510.61,-648805.33,-128595.07,6
2020-03-31,Consolidated,Net,After Distributions,2123190.00,1299643.28,433342.84,390203.88,6
2020-03-31,Europe,Revenue,Gaming Machine Revenue,7869205.47,6580229.57,1288975.90,.00,6
2020-03-31,Europe,Revenue,Total Revenue,7869205.47,6580229.57,1288975.90,.00,6
2020-03-31,Europe,Revenue,Gaming NAFI,2182843.76,1289506.88,893336.88,.00,6
2020-03-31,Europe,Revenue,Total Direct Reimbursement,2182843.76,1289506.88,893336.88,.00,6
2020-03-31,Europe,Revenue,Net Revenue,5686361.71,5290722.69,395639.02,.00,6
2020-03-31,Europe,Expenses,Compensation & Benefits,1899619.34,1503851.37,395767.97,.00,6
2020-03-31,Europe,Expenses,Depreciation Expense,804856.31,649786.43,155069.88,.00,6
2020-03-31,Europe,Expenses,Contractor Fees,9813.44,7714.69,2098.75,.00,6
2020-03-31,Europe,Expenses,Communications,38400.33,36919.56,1480.77,.00,6
2020-03-31,Europe,Expenses,TDY,52315.88,36447.90,15867.98,.00,6
2020-03-31,Europe,Expenses,PCS,5066.90,3930.40,1136.50,.00,6
2020-03-31,Europe,Expenses,IT Expense & Maint,71032.58,56961.89,14070.69,.00,6
2020-03-31,Europe,Expenses,Machine Expense & Maint,122786.16,101683.90,21102.26,.00,6
2020-03-31,Europe,Expenses,Vehicle Expense,19745.43,17244.36,2501.07,.00,6
2020-03-31,Europe,Expenses,Training,1816.60,1428.32,388.28,.00,6
2020-03-31,Europe,Expenses,(Gain)/Loss on Disposals,16408.79,12901.52,3507.27,.00,6
2020-03-31,Europe,Expenses,Audit-Independent,22688.07,17835.63,4852.44,.00,6
2020-03-31,Europe,Expenses,Audit-IMCOM Int Review,3578.19,2812.45,765.74,.00,6
2020-03-31,Europe,Expenses,Other Expenses,67889.78,55003.37,12886.41,.00,6
2020-03-31,Europe,Expenses,Total Operating Expenses,3136017.80,2504521.79,631496.01,.00,6
2020-03-31,Europe,Expenses,Net Operating Income/(Loss),2550343.91,2786200.90,-235856.99,.00,6
2020-03-31,Europe,Net,Interest Revenue,42313.52,35679.91,6633.61,.00,6
2020-03-31,Europe,Net,Non-Operating Inc/(Exp),542.71,456.43,86.28,.00,6
2020-03-31,Europe,Net,Net Income/(Loss),2593200.14,2822337.24,-229137.10,.00,6
2020-03-31,Europe,Net,Distributions,1788343.83,2172550.81,-384206.98,.00,6
2020-03-31,Europe,Net,After Distributions,804856.31,649786.43,155069.88,.00,6
2020-03-31,Korea,Revenue,Gaming Machine Revenue,11345337.76,11153046.80,192290.96,.00,6
2020-03-31,Korea,Revenue,Total Revenue,11345337.76,11153046.80,192290.96,.00,6
2020-03-31,Korea,Revenue,Gaming NAFI,2323129.55,2191646.70,131482.85,.00,6
2020-03-31,Korea,Revenue,Total Direct Reimbursement,2323129.55,2191646.70,131482.85,.00,6
2020-03-31,Korea,Revenue,Net Revenue,9022208.21,8961400.10,60808.11,.00,6
2020-03-31,Korea,Expenses,Compensation & Benefits,959204.09,936021.38,23182.71,.00,6
2020-03-31,Korea,Expenses,Depreciation Expense,575025.12,569053.37,5971.75,.00,6
2020-03-31,Korea,Expenses,Contractor Fees,5669.25,5544.33,124.92,.00,6
2020-03-31,Korea,Expenses,Communications,33013.53,32759.17,254.36,.00,6
2020-03-31,Korea,Expenses,TDY,14024.91,13716.70,308.21,.00,6
2020-03-31,Korea,Expenses,PCS,26249.19,25662.83,586.36,.00,6
2020-03-31,Korea,Expenses,IT Expense & Maint,38738.81,37938.17,800.64,.00,6
2020-03-31,Korea,Expenses,Machine Expense & Maint,88946.68,87733.08,1213.60,.00,6
2020-03-31,Korea,Expenses,Vehicle Expense,3520.14,3395.40,124.74,.00,6
2020-03-31,Korea,Expenses,Training,1232.13,1205.10,27.03,.00,6
2020-03-31,Korea,Expenses,(Gain)/Loss on Disposals,9331.72,9122.97,208.75,.00,6
2020-03-31,Korea,Expenses,Audit-Independent,13127.07,12838.23,288.84,.00,6
2020-03-31,Korea,Expenses,Audit-IMCOM Int Review,2102.84,2057.27,45.57,.00,6
2020-03-31,Korea,Expenses,Other Expenses,40905.05,40177.49,727.56,.00,6
2020-03-31,Korea,Expenses,Total Operating Expenses,1811090.53,1777225.49,33865.04,.00,6
2020-03-31,Korea,Expenses,Net Operating Income/(Loss),7211117.68,7184174.61,26943.07,.00,6
2020-03-31,Korea,Net,Interest Revenue,61701.51,61074.69,626.82,.00,6
2020-03-31,Korea,Net,Net Income/(Loss),7272819.19,7245249.30,27569.89,.00,6
2020-03-31,Korea,Net,Distributions,6697794.07,6676195.93,21598.14,.00,6
2020-03-31,Korea,Net,After Distributions,575025.12,569053.37,5971.75,.00,6
2020-03-31,Japan,Revenue,Gaming Machine Revenue,14180981.05,905561.20,5504527.45,7770892.40,6
2020-03-31,Japan,Revenue,Total Revenue,14180981.05,905561.20,5504527.45,7770892.40,6
2020-03-31,Japan,Revenue,Gaming NAFI,10931251.45,178580.25,4518036.75,6234634.45,6
2020-03-31,Japan,Revenue,Total Direct Reimbursement,10931251.45,178580.25,4518036.75,6234634.45,6
2020-03-31,Japan,Revenue,Net Revenue,3249729.60,726980.95,986490.70,1536257.95,6
2020-03-31,Japan,Expenses,Compensation & Benefits,1475260.90,112581.51,610406.89,752272.50,6
2020-03-31,Japan,Expenses,Depreciation Expense,743308.57,80803.48,272301.21,390203.88,6
2020-03-31,Japan,Expenses,Contractor Fees,9384.33,706.39,3794.50,4883.44,6
2020-03-31,Japan,Expenses,Communications,14674.96,3600.67,4590.50,6483.79,6
2020-03-31,Japan,Expenses,TDY,36208.78,1745.76,21129.69,13333.33,6
2020-03-31,Japan,Expenses,PCS,44212.01,3365.32,17969.27,22877.42,6
2020-03-31,Japan,Expenses,IT Expense & Maint,60153.29,4485.64,24536.20,31131.45,6
2020-03-31,Japan,Expenses,Machine Expense & Maint,78669.94,8630.77,31578.03,38461.14,6
2020-03-31,Japan,Expenses,Vehicle Expense,7603.24,482.90,2293.22,4827.12,6
2020-03-31,Japan,Expenses,Training,2067.36,156.30,839.17,1071.89,6
2020-03-31,Japan,Expenses,(Gain)/Loss on Disposals,15720.00,1189.96,6388.31,8141.73,6
2020-03-31,Japan,Expenses,Audit-Independent,21691.86,1631.94,8766.54,11293.38,6
2020-03-31,Japan,Expenses,Audit-IMCOM Int Review,3414.77,255.43,1373.01,1786.33,6
2020-03-31,Japan,Expenses,Other Expenses,56300.12,4967.75,21233.29,30099.08,6
2020-03-31,Japan,Expenses,Total Operating Expenses,2568670.13,224603.82,1027199.83,1316866.48,6
2020-03-31,Japan,Expenses,Net Operating Income/(Loss),681059.47,502377.13,-40709.13,219391.47,6
2020-03-31,Japan,Net,Interest Revenue,73221.41,4190.22,26813.85,42217.34,6
2020-03-31,Japan,Net,Net Income/(Loss),754280.88,506567.35,-13895.28,261608.81,6
2020-03-31,Japan,Net,Distributions,10972.31,425763.87,-286196.49,-128595.07,6
2020-03-31,Japan,Net,After Distributions,743308.57,80803.48,272301.21,390203.88,6
2021-03-31,Consolidated,Revenue,Gaming Machine Revenue,5795515.17,3431589.47,978434.85,1385490.85,1
2021-03-31,Consolidated,Revenue,Total Revenue,5795515.17,3431589.47,978434.85,1385490.85,1
2021-03-31,Consolidated,Revenue,Gaming NAFI,2596567.15,654291.60,857059.50,1085216.05,1
2021-03-31,Consolidated,Revenue,Total Direct Reimbursement,2596567.15,654291.60,857059.50,1085216.05,1
2021-03-31,Consolidated,Revenue,Net Revenue,3198948.02,2777297.87,121375.35,300274.80,1
2021-03-31,Consolidated,Expenses,Compensation & Benefits,789416.46,470023.43,174769.48,144623.55,1
2021-03-31,Consolidated,Expenses,Depreciation Expense,361602.06,217103.49,74728.18,69770.39,1
2021-03-31,Consolidated,Expenses,Contractor Fees,.00,.00,.00,.00,1
2021-03-31,Consolidated,Expenses,Communications,15569.44,13483.48,1043.84,1042.12,1
2021-03-31,Consolidated,Expenses,TDY,3452.17,3007.44,205.12,239.61,1
2021-03-31,Consolidated,Expenses,PCS,-11203.41,-8967.64,-914.34,-1321.43,1
2021-03-31,Consolidated,Expenses,IT Expense & Maint,23951.62,13489.36,5925.96,4536.30,1
2021-03-31,Consolidated,Expenses,Machine Expense & Maint,35199.00,18002.75,7559.90,9636.35,1
2021-03-31,Consolidated,Expenses,Vehicle Expense,11280.86,6858.88,767.83,3654.15,1
2021-03-31,Consolidated,Expenses,Training,460.00,264.26,106.61,89.13,1
2021-03-31,Consolidated,Expenses,(Gain)/Loss on Disposals,173.20,173.20,.00,.00,1
2021-03-31,Consolidated,Expenses,Audit-Independent,9251.17,5314.63,2144.12,1792.42,1
2021-03-31,Consolidated,Expenses,Audit-IMCOM Int Review,2427.33,1394.46,562.56,470.31,1
2021-03-31,Consolidated,Expenses,Other Expenses,30922.37,15086.44,5203.03,10632.90,1
2021-03-31,Consolidated,Expenses,Total Operating Expenses,1272502.27,755234.18,272102.29,245165.80,1
2021-03-31,Consolidated,Expenses,Net Operating Income/(Loss),1926445.75,2022063.69,-150726.94,55109.00,1
2021-03-31,Consolidated,Net,Interest Revenue,21665.17,12148.90,3945.42,5570.85,1
2021-03-31,Consolidated,Net,Non-Operating Inc/(Exp),-838.18,-649.29,-151.63,-37.26,1
2021-03-31,Consolidated,Net,Net Income/(Loss),1947272.74,2033563.30,-146933.15,60642.59,1
2021-03-31,Consolidated,Net,Distributions,1585670.68,1816459.81,-221661.33,-9127.80,1
2021-03-31,Consolidated,Net,After Distributions,361602.06,217103.49,74728.18,69770.39,1
2021-03-31,Europe,Revenue,Gaming Machine Revenue,963821.20,862320.15,101501.05,.00,1
2021-03-31,Europe,Revenue,Total Revenue,963821.20,862320.15,101501.05,.00,1
2021-03-31,Europe,Revenue,Gaming NAFI,249471.10,161483.55,87987.55,.00,1
2021-03-31,Europe,Revenue,Total Direct Reimbursement,249471.10,161483.55,87987.55,.00,1
2021-03-31,Europe,Revenue,Net Revenue,714350.10,700836.60,13513.50,.00,1
2021-03-31,Europe,Expenses,Compensation & Benefits,327956.66,269193.86,58762.80,.00,1
2021-03-31,Europe,Expenses,Depreciation Expense,139703.43,114886.99,24816.44,.00,1
2021-03-31,Europe,Expenses,Contractor Fees,.00,.00,.00,.00,1
2021-03-31,Europe,Expenses,Communications,8715.49,8238.88,476.61,.00,1
2021-03-31,Europe,Expenses,TDY,2697.91,2686.67,11.24,.00,1
2021-03-31,Europe,Expenses,PCS,-7043.77,-7198.65,154.88,.00,1
2021-03-31,Europe,Expenses,IT Expense & Maint,9633.59,7534.28,2099.31,.00,1
2021-03-31,Europe,Expenses,Machine Expense & Maint,12573.07,8290.62,4282.45,.00,1
2021-03-31,Europe,Expenses,Vehicle Expense,6389.10,6195.93,193.17,.00,1
2021-03-31,Europe,Expenses,Training,179.45,144.95,34.50,.00,1
2021-03-31,Europe,Expenses,(Gain)/Loss on Disposals,173.20,173.20,.00,.00,1
2021-03-31,Europe,Expenses,Audit-Independent,3608.93,2915.09,693.84,.00,1
2021-03-31,Europe,Expenses,Audit-IMCOM Int Review,946.92,764.87,182.05,.00,1
2021-03-31,Europe,Expenses,Other Expenses,9347.47,7629.97,1717.50,.00,1
2021-03-31,Europe,Expenses,Total Operating Expenses,514881.45,421456.66,93424.79,.00,1
2021-03-31,Europe,Expenses,Net Operating Income/(Loss),199468.65,279379.94,-79911.29,.00,1
2021-03-31,Europe,Net,Interest Revenue,3412.26,2846.77,565.49,.00,1
2021-03-31,Europe,Net,Non-Operating Inc/(Exp),-720.86,-599.40,-121.46,.00,1
2021-03-31,Europe,Net,Net Income/(Loss),202160.05,281627.31,-79467.26,.00,1
2021-03-31,Europe,Net,Distributions,62456.62,166740.32,-104283.70,.00,1
2021-03-31,Europe,Net,After Distributions,139703.43,114886.99,24816.44,.00,1
2021-03-31,Korea,Revenue,Gaming Machine Revenue,2351436.37,2332098.62,19337.75,.00,1
2021-03-31,Korea,Revenue,Total Revenue,2351436.37,2332098.62,19337.75,.00,1
2021-03-31,Korea,Revenue,Gaming NAFI,461977.95,448441.50,13536.45,.00,1
2021-03-31,Korea,Revenue,Total Direct Reimbursement,461977.95,448441.50,13536.45,.00,1
2021-03-31,Korea,Revenue,Net Revenue,1889458.42,1883657.12,5801.30,.00,1
2021-03-31,Korea,Expenses,Compensation & Benefits,178889.04,174504.64,4384.40,.00,1
2021-03-31,Korea,Expenses,Depreciation Expense,88939.83,87939.63,1000.20,.00,1
2021-03-31,Korea,Expenses,Contractor Fees,.00,.00,.00,.00,1
2021-03-31,Korea,Expenses,Communications,4647.16,4609.03,38.13,.00,1
2021-03-31,Korea,Expenses,TDY,284.69,278.25,6.44,.00,1
2021-03-31,Korea,Expenses,PCS,-1570.07,-1534.55,-35.52,.00,1
2021-03-31,Korea,Expenses,IT Expense & Maint,5336.44,5200.87,135.57,.00,1
2021-03-31,Korea,Expenses,Machine Expense & Maint,8945.62,8232.08,713.54,.00,1
2021-03-31,Korea,Expenses,Vehicle Expense,542.91,528.41,14.50,.00,1
2021-03-31,Korea,Expenses,Training,105.89,103.49,2.40,.00,1
2021-03-31,Korea,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2021-03-31,Korea,Expenses,Audit-Independent,2129.71,2081.53,48.18,.00,1
2021-03-31,Korea,Expenses,Audit-IMCOM Int Review,558.79,546.15,12.64,.00,1
2021-03-31,Korea,Expenses,Other Expenses,6793.63,6672.93,120.70,.00,1
2021-03-31,Korea,Expenses,Total Operating Expenses,295603.64,289162.46,6441.18,.00,1
2021-03-31,Korea,Expenses,Net Operating Income/(Loss),1593854.78,1594494.66,-639.88,.00,1
2021-03-31,Korea,Net,Interest Revenue,8830.72,8679.75,150.97,.00,1
2021-03-31,Korea,Net,Non-Operating Inc/(Exp),-44.28,-43.28,-1.00,.00,1
2021-03-31,Korea,Net,Net Income/(Loss),1602641.22,1603131.13,-489.91,.00,1
2021-03-31,Korea,Net,Distributions,1513701.39,1515191.50,-1490.11,.00,1
2021-03-31,Korea,Net,After Distributions,88939.83,87939.63,1000.20,.00,1
2021-03-31,Japan,Revenue,Gaming Machine Revenue,2480257.60,237170.70,857596.05,1385490.85,1
2021-03-31,Japan,Revenue,Total Revenue,2480257.60,237170.70,857596.05,1385490.85,1
2021-03-31,Japan,Revenue,Gaming NAFI,1885118.10,44366.55,755535.50,1085216.05,1
2021-03-31,Japan,Revenue,Total Direct Reimbursement,1885118.10,44366.55,755535.50,1085216.05,1
2021-03-31,Japan,Revenue,Net Revenue,595139.50,192804.15,102060.55,300274.80,1
2021-03-31,Japan,Expenses,Compensation & Benefits,282570.76,26324.93,111622.28,144623.55,1
2021-03-31,Japan,Expenses,Depreciation Expense,132958.80,14276.87,48911.54,69770.39,1
2021-03-31,Japan,Expenses,Contractor Fees,.00,.00,.00,.00,1
2021-03-31,Japan,Expenses,Communications,2206.79,635.57,529.10,1042.12,1
2021-03-31,Japan,Expenses,TDY,469.57,42.52,187.44,239.61,1
2021-03-31,Japan,Expenses,PCS,-2589.57,-234.44,-1033.70,-1321.43,1
2021-03-31,Japan,Expenses,IT Expense & Maint,8981.59,754.21,3691.08,4536.30,1
2021-03-31,Japan,Expenses,Machine Expense & Maint,13680.31,1480.05,2563.91,9636.35,1
2021-03-31,Japan,Expenses,Vehicle Expense,4348.85,134.54,560.16,3654.15,1
2021-03-31,Japan,Expenses,Training,174.66,15.82,69.71,89.13,1
2021-03-31,Japan,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2021-03-31,Japan,Expenses,Audit-Independent,3512.53,318.01,1402.10,1792.42,1
2021-03-31,Japan,Expenses,Audit-IMCOM Int Review,921.62,83.44,367.87,470.31,1
2021-03-31,Japan,Expenses,Other Expenses,14781.27,783.54,3364.83,10632.90,1
2021-03-31,Japan,Expenses,Total Operating Expenses,462017.18,44615.06,172236.32,245165.80,1
2021-03-31,Japan,Expenses,Net Operating Income/(Loss),133122.32,148189.09,-70175.77,55109.00,1
2021-03-31,Japan,Net,Interest Revenue,9422.19,622.38,3228.96,5570.85,1
2021-03-31,Japan,Net,Non-Operating Inc/(Exp),-73.04,-6.61,-29.17,-37.26,1
2021-03-31,Japan,Net,Net Income/(Loss),142471.47,148804.86,-66975.98,60642.59,1
2021-03-31,Japan,Net,Distributions,9512.67,134527.99,-115887.52,-9127.80,1
2021-03-31,Japan,Net,After Distributions,132958.80,14276.87,48911.54,69770.39,1
2021-03-31,Consolidated,Revenue,Gaming Machine Revenue,26371088.74,15199626.04,4757798.65,6413664.05,6
2021-03-31,Consolidated,Revenue,Total Revenue,26371088.74,15199626.04,4757798.65,6413664.05,6
2021-03-31,Consolidated,Revenue,Gaming NAFI,12098426.50,3034293.70,3892463.80,5171669.00,6
2021-03-31,Consolidated,Revenue,Total Direct Reimbursement,12098426.50,3034293.70,3892463.80,5171669.00,6
2021-03-31,Consolidated,Revenue,Net Revenue,14272662.24,12165332.34,865334.85,1241995.05,6
2021-03-31,Consolidated,Expenses,Compensation & Benefits,4367252.62,2583032.25,984125.74,800094.63,6
2021-03-31,Consolidated,Expenses,Depreciation Expense,2220103.64,1339652.21,456663.68,423787.75,6
2021-03-31,Consolidated,Expenses,Contractor Fees,3421.00,1957.76,806.42,656.82,6
2021-03-31,Consolidated,Expenses,Communications,144921.59,113392.54,16868.99,14660.06,6
2021-03-31,Consolidated,Expenses,TDY,34886.55,31804.67,1628.11,1453.77,6
2021-03-31,Consolidated,Expenses,PCS,-13278.36,-14392.86,-886.23,2000.73,6
2021-03-31,Consolidated,Expenses,IT Expense & Maint,145758.92,82136.90,36095.50,27526.52,6
2021-03-31,Consolidated,Expenses,Machine Expense & Maint,515805.00,290411.65,104643.64,120749.71,6
2021-03-31,Consolidated,Expenses,Vehicle Expense,22649.79,14949.73,2444.32,5255.74,6
2021-03-31,Consolidated,Expenses,Training,460.00,264.26,106.61,89.13,6
2021-03-31,Consolidated,Expenses,(Gain)/Loss on Disposals,561.59,561.59,.00,.00,6
2021-03-31,Consolidated,Expenses,Audit-Independent,55506.98,31826.21,12974.83,10705.94,6
2021-03-31,Consolidated,Expenses,Audit-IMCOM Int Review,5074.24,2909.60,1185.79,978.85,6
2021-03-31,Consolidated,Expenses,Other Expenses,151168.97,86471.53,29848.74,34848.70,6
2021-03-31,Consolidated,Expenses,Total Operating Expenses,7654292.53,4564978.04,1646506.14,1442808.35,6
2021-03-31,Consolidated,Expenses,Net Operating Income/(Loss),6618369.71,7600354.30,-781171.29,-200813.30,6
2021-03-31,Consolidated,Net,Interest Revenue,132048.82,82990.88,22241.90,26816.04,6
2021-03-31,Consolidated,Net,Non-Operating Inc/(Exp),12475.89,11046.42,1570.01,-140.54,6
2021-03-31,Consolidated,Net,Net Income/(Loss),6762894.42,7694391.60,-757359.38,-174137.80,6
2021-03-31,Consolidated,Net,Distributions,4850643.34,6248986.33,-1027795.23,-370547.76,6
2021-03-31,Consolidated,Net,After Distributions,1912251.08,1445405.27,270435.85,196409.96,6
2021-03-31,Europe,Revenue,Gaming Machine Revenue,3898653.07,3226167.72,672485.35,.00,6
2021-03-31,Europe,Revenue,Total Revenue,3898653.07,3226167.72,672485.35,.00,6
2021-03-31,Europe,Revenue,Gaming NAFI,1126957.05,640978.35,485978.70,.00,6
2021-03-31,Europe,Revenue,Total Direct Reimbursement,1126957.05,640978.35,485978.70,.00,6
2021-03-31,Europe,Revenue,Net Revenue,2771696.02,2585189.37,186506.65,.00,6
2021-03-31,Europe,Expenses,Compensation & Benefits,1814863.62,1484576.87,330286.75,.00,6
2021-03-31,Europe,Expenses,Depreciation Expense,839775.56,680177.15,159598.41,.00,6
2021-03-31,Europe,Expenses,Contractor Fees,1372.08,1109.35,262.73,.00,6
2021-03-31,Europe,Expenses,Communications,72649.36,66517.91,6131.45,.00,6
2021-03-31,Europe,Expenses,TDY,30313.77,29864.25,449.52,.00,6
2021-03-31,Europe,Expenses,PCS,-10476.43,-11105.46,629.03,.00,6
2021-03-31,Europe,Expenses,IT Expense & Maint,58986.04,46235.39,12750.65,.00,6
2021-03-31,Europe,Expenses,Machine Expense & Maint,197399.45,163862.20,33537.25,.00,6
2021-03-31,Europe,Expenses,Vehicle Expense,12388.43,11756.52,631.91,.00,6
2021-03-31,Europe,Expenses,Training,179.45,144.95,34.50,.00,6
2021-03-31,Europe,Expenses,(Gain)/Loss on Disposals,561.59,561.59,.00,.00,6
2021-03-31,Europe,Expenses,Audit-Independent,21957.75,17744.75,4213.00,.00,6
2021-03-31,Europe,Expenses,Audit-IMCOM Int Review,2006.45,1621.46,384.99,.00,6
2021-03-31,Europe,Expenses,Other Expenses,56121.43,45671.65,10449.78,.00,6
2021-03-31,Europe,Expenses,Total Operating Expenses,3098098.55,2538738.58,559359.97,.00,6
2021-03-31,Europe,Expenses,Net Operating Income/(Loss),-326402.53,46450.79,-372853.32,.00,6
2021-03-31,Europe,Net,Interest Revenue,26923.62,23131.89,3791.73,.00,6
2021-03-31,Europe,Net,Non-Operating Inc/(Exp),12918.12,11234.38,1683.74,.00,6
2021-03-31,Europe,Net,Net Income/(Loss),-286560.79,80817.06,-367377.85,.00,6
2021-03-31,Europe,Net,Distributions,-681309.01,-241667.63,-439641.38,.00,6
2021-03-31,Europe,Net,After Distributions,394748.22,322484.69,72263.53,.00,6
2021-03-31,Korea,Revenue,Gaming Machine Revenue,11239980.37,11056461.27,183519.10,.00,6
2021-03-31,Korea,Revenue,Total Revenue,11239980.37,11056461.27,183519.10,.00,6
2021-03-31,Korea,Revenue,Gaming NAFI,2338379.30,2209915.85,128463.45,.00,6
2021-03-31,Korea,Revenue,Total Direct Reimbursement,2338379.30,2209915.85,128463.45,.00,6
2021-03-31,Korea,Revenue,Net Revenue,8901601.07,8846545.42,55055.65,.00,6
2021-03-31,Korea,Expenses,Compensation & Benefits,986614.41,961601.72,25012.69,.00,6
2021-03-31,Korea,Expenses,Depreciation Expense,570064.22,564068.55,5995.67,.00,6
2021-03-31,Korea,Expenses,Contractor Fees,768.12,749.88,18.24,.00,6
2021-03-31,Korea,Expenses,Communications,42202.77,41701.02,501.75,.00,6
2021-03-31,Korea,Expenses,TDY,1725.02,1685.82,39.20,.00,6
2021-03-31,Korea,Expenses,PCS,-2527.56,-2179.57,-347.99,.00,6
2021-03-31,Korea,Expenses,IT Expense & Maint,32216.25,31396.87,819.38,.00,6
