Page,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,"	Latitude",Longitude
41,2394,Beach Head 400501,19-Feb,20762,16609.6,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Mar,2957.75,7504.6,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Apr,17396.85,13917.45,,,26.524612,128.044324
41,2394,Beach Head 400501,19-May,25699.3,20559.45,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Jun,11141,3774.4,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Jul,24923.85,19939.1,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Aug,6142,4913.6,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Sep,3527.5,2822,169753.45,135802.75,26.524612,128.044324
41,2394,Beach Head 400501,19-Oct,19162.2,15329.75,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Nov,6101,4880.8,,,26.524612,128.044324
41,2394,Beach Head 400501,19-Dec,21069.25,16855.4,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Jan,1341.3,4071.2,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Feb,9119.1,4297.1,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Mar,12710,10168,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Apr,8,6.4,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Jun,2608.15,2086.5,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Jul,3727.5,2982,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Aug,1547,1237.6,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Sep,1849,1479.2,79242.5,63393.95,26.524612,128.044324
41,2394,Beach Head 400501,20-Oct,8158.5,6526.8,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Nov,5092.05,4073.65,,,26.524612,128.044324
41,2394,Beach Head 400501,20-Dec,12383.9,9907.1,,,26.524612,128.044324
41,2394,Beach Head 400501,21-Jan,16971.5,14616,,,26.524612,128.044324
41,2394,Beach Head 400501,21-Feb,-3733.3,1439.6,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Mar,12228.55,4317.8,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Apr,5831.35,5671.9,,,26.524612,128.044324
42,2394,Beach Head 400501,21-May,8833.25,6059.8,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Jun,10892.75,8714.2,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Jul,16529.35,13223.5,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Aug,13554.65,10843.7,,,26.524612,128.044324
42,2394,Beach Head 400501,21-Sep,4076,3260.8,110818.55,88654.85,26.524612,128.044324
42,2394,FY14,,,,321886.22,253192.35,,
42,2394,FY15,,,,199613.85,159691.1,,
42,2394,FY16,,,,154936.6,123949.3,,
42,2394,FY17,,,,223834.25,179067.4,,
42,2394,FY18,,,,140962.75,112770.2,,
42,2394,FY19,,,,169753.45,135802.75,,
42,2394,FY20,,,,79242.5,63393.95,,
42,2394,FY21,,,,110818.55,88654.85,,
43,2238,Palms 400601,13-Oct,57190.08,47476.85,,,26.460467,127.915076
43,2238,Palms 400601,13-Nov,54715.05,42425.25,,,26.460467,127.915076
43,2238,Palms 400601,13-Dec,75632.7,60506.2,,,26.460467,127.915076
43,2238,Palms 400601,14-Jan,63626.65,47493,,,26.460467,127.915076
43,2238,Palms 400601,14-Feb,60378.1,49599.45,,,26.460467,127.915076
43,2238,Palms 400601,14-Mar,58302.4,45344.9,,,26.460467,127.915076
43,2238,Palms 400601,14-Apr,41472.95,34924.4,,,26.460467,127.915076
43,2238,Palms 400601,14-May,66540.76,53266.9,,,26.460467,127.915076
43,2238,Palms 400601,14-Jun,75015.49,59554.2,,,26.460467,127.915076
43,2238,Palms 400601,14-Jul,67241.95,52471.5,,,26.460467,127.915076
43,2238,Palms 400601,14-Aug,62174.1,49739.3,,,26.460467,127.915076
43,2238,Palms 400601,14-Sep,68412.95,54730.4,750703.18,597532.35,26.460467,127.915076
43,2238,Palms 400601,14-Oct,43226.75,34581.4,,,26.460467,127.915076
43,2238,Palms 400601,14-Nov,57463.23,49085.65,,,26.460467,127.915076
43,2238,Palms 400601,14-Dec,83067.02,63338.5,,,26.460467,127.915076
43,2238,Palms 400601,15-Jan,50118.3,40094.65,,,26.460467,127.915076
43,2238,Palms 400601,15-Feb,55515.6,44412.5,,,26.460467,127.915076
43,2238,Palms 400601,15-Mar,49421.4,39537.1,,,26.460467,127.915076
43,2238,Palms 400601,15-Apr,72853.8,58283.05,,,26.460467,127.915076
43,2238,Palms 400601,15-May,43588.55,34870.85,,,26.460467,127.915076
43,2238,Palms 400601,15-Jun,82653.35,66122.7,,,26.460467,127.915076
43,2238,Palms 400601,15-Jul,65741.95,52593.55,,,26.460467,127.915076
43,2238,Palms 400601,15-Aug,35482.55,28386,,,26.460467,127.915076
43,2238,Palms 400601,15-Sep,64961.55,51969.25,704094.05,563275.2,26.460467,127.915076
43,2238,Palms 400601,15-Oct,54212.55,43370.05,,,26.460467,127.915076
43,2238,Palms 400601,15-Nov,55085.4,44068.35,,,26.460467,127.915076
43,2238,Palms 400601,15-Dec,69228.85,55383.1,,,26.460467,127.915076
43,2238,Palms 400601,16-Jan,43037.95,34430.35,,,26.460467,127.915076
43,2238,Palms 400601,16-Feb,56174.85,44939.9,,,26.460467,127.915076
43,2238,Palms 400601,16-Mar,40266.6,32213.3,,,26.460467,127.915076
43,2238,Palms 400601,16-Apr,57813.25,47359,,,26.460467,127.915076
43,2238,Palms 400601,16-May,84364,67491.25,,,26.460467,127.915076
43,2238,Palms 400601,16-Jun,53972.9,43178.3,,,26.460467,127.915076
43,2238,Palms 400601,16-Jul,53742.45,42993.95,,,26.460467,127.915076
43,2238,Palms 400601,16-Aug,58781.9,47025.5,,,26.460467,127.915076
43,2238,Palms 400601,16-Sep,52303.75,41843,678984.45,544296.05,26.460467,127.915076
43,2238,Palms 400601,16-Oct,57236.65,45789.3,,,26.460467,127.915076
43,2238,Palms 400601,16-Nov,81461.1,65168.9,,,26.460467,127.915076
43,2238,Palms 400601,16-Dec,40275.7,32220.6,,,26.460467,127.915076
43,2238,Palms 400601,17-Jan,51910.05,41528.05,,,26.460467,127.915076
43,2238,Palms 400601,17-Feb,61218.05,48974.45,,,26.460467,127.915076
43,2238,Palms 400601,17-Mar,64865.4,51892.35,,,26.460467,127.915076
43,2238,Palms 400601,17-Apr,60078.45,48141.5,,,26.460467,127.915076
43,2238,Palms 400601,17-May,85610.5,68409.65,,,26.460467,127.915076
44,2238,Palms 400601,17-Jun,61723.05,49378.45,,,26.460467,127.915076
44,2238,Palms 400601,17-Jul,40582.65,32466.1,,,26.460467,127.915076
44,2238,Palms 400601,17-Aug,57368.95,45895.15,,,26.460467,127.915076
44,2238,Palms 400601,17-Sep,44352.55,35482.05,706683.1,565346.55,26.460467,127.915076
44,2238,Palms 400601,17-Oct,71183.45,56946.75,,,26.460467,127.915076
44,2238,Palms 400601,17-Nov,44480.45,35584.35,,,26.460467,127.915076
44,2238,Palms 400601,17-Dec,41246.65,32997.3,,,26.460467,127.915076
44,2238,Palms 400601,18-Jan,65322.4,52257.9,,,26.460467,127.915076
44,2238,Palms 400601,18-Feb,40157.8,32126.25,,,26.460467,127.915076
44,2238,Palms 400601,18-Mar,50828.55,40662.85,,,26.460467,127.915076
44,2238,Palms 400601,18-Apr,58959.45,47167.55,,,26.460467,127.915076
44,2238,Palms 400601,18-May,88870.2,71096.2,,,26.460467,127.915076
44,2238,Palms 400601,18-Jun,75208.1,60166.45,,,26.460467,127.915076
44,2238,Palms 400601,18-Jul,38660.3,30928.25,,,26.460467,127.915076
44,2238,Palms 400601,18-Aug,85671.55,68537.25,,,26.460467,127.915076
44,2238,Palms 400601,18-Sep,62313.25,49850.6,722902.15,578321.7,26.460467,127.915076
44,2238,Palms 400601,18-Oct,78514.2,62811.35,,,26.460467,127.915076
44,2238,Palms 400601,18-Nov,85348.75,68279,,,26.460467,127.915076
44,2238,Palms 400601,18-Dec,41580,33264,,,26.460467,127.915076
44,2238,Palms 400601,19-Jan,45021.58,46343.7,,,26.460467,127.915076
44,2238,Palms 400601,19-Feb,60779.51,49526.1,,,26.460467,127.915076
44,2238,Palms 400601,19-Mar,39772.87,33244.65,,,26.460467,127.915076
44,2238,Palms 400601,19-Apr,116985.7,93588.55,,,26.460467,127.915076
44,2238,Palms 400601,19-May,103312.4,82649.9,,,26.460467,127.915076
44,2238,Palms 400601,19-Jun,88837.79,58415,,,26.460467,127.915076
44,2238,Palms 400601,19-Jul,59623.75,47699,,,26.460467,127.915076
44,2238,Palms 400601,19-Aug,44180.75,35344.6,,,26.460467,127.915076
44,2238,Palms 400601,19-Sep,61057.25,51748,825014.55,662913.85,26.460467,127.915076
44,2238,Palms 400601,19-Oct,71557.7,54343.95,,,26.460467,127.915076
44,2238,Palms 400601,19-Nov,80832.6,64666.1,,,26.460467,127.915076
44,2238,Palms 400601,19-Dec,79397.6,63518.1,,,26.460467,127.915076
44,2238,Palms 400601,20-Jan,63009.4,53446.75,,,26.460467,127.915076
44,2238,Palms 400601,20-Feb,76106.3,65199.6,,,26.460467,127.915076
44,2238,Palms 400601,20-Mar,96776.95,70067.8,,,26.460467,127.915076
44,2238,Palms 400601,20-Apr,9865.1,7892.1,,,26.460467,127.915076
44,2238,Palms 400601,20-Jun,43477.05,34781.65,,,26.460467,127.915076
44,2238,Palms 400601,20-Jul,38464.35,30771.45,,,26.460467,127.915076
44,2238,Palms 400601,20-Sep,39743.4,31794.7,599230.45,476482.2,26.460467,127.915076
44,2238,Palms 400601,20-Oct,41343.2,33074.55,,,26.460467,127.915076
44,2238,Palms 400601,20-Nov,56750.8,45400.65,,,26.460467,127.915076
44,2238,Palms 400601,20-Dec,31795,41565.25,,,26.460467,127.915076
44,2238,Palms 400601,21-Jan,18897.55,6325.3,,,26.460467,127.915076
44,2238,Palms 400601,21-Feb,6885.2,7237.9,,,26.460467,127.915076
44,2238,Palms 400601,21-Mar,94423.4,66472.5,,,26.460467,127.915076
44,2238,Palms 400601,21-Apr,31030.9,24824.75,,,26.460467,127.915076
44,2238,Palms 400601,21-May,40049.15,32039.3,,,26.460467,127.915076
44,2238,Palms 400601,21-Jun,57196.6,45757.25,,,26.460467,127.915076
45,2238,Palms 400601,21-Jul,42252.05,35020.65,,,26.460467,127.915076
45,2238,Palms 400601,21-Aug,68709.1,53748.25,,,26.460467,127.915076
45,2238,Palms 400601,21-Sep,39861,31888.8,529193.95,423355.15,26.460467,127.915076
45,3169,Hansen TLF 400601,18-Sep,,,,,26.460467,127.915076
45,3169,Hansen TLF 400601,18-Oct,,,,,26.460467,127.915076
45,3169,Hansen TLF 400601,19-Sep,1029.3,823.45,1029.3,823.45,26.460467,127.915076
45,3169,Hansen TLF 400601,19-Oct,2437.2,1949.75,,,26.460467,127.915076
45,3169,Hansen TLF 400601,19-Dec,3472.05,2777.65,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Jan,1249,999.2,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Feb,946,756.8,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Mar,4095,3276,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Jul,3651,2920.8,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Sep,15850.25,12680.2,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Nov,106,84.8,,,26.460467,127.915076
45,3169,Hansen TLF 400601,20-Dec,103,82.4,,,26.460467,127.915076
45,3169,Hansen TLF 400601,21-Feb,1404,1123.2,,,26.460467,127.915076
45,3169,Hansen TLF 400601,21-Mar,1030,824,,,26.460467,127.915076
45,3169,Hansen TLF 400601,21-Jun,1497.55,1198.05,,,26.460467,127.915076
45,3169,Hansen TLF 400601,21-Jul,2586.75,2069.4,,,26.460467,127.915076
45,3169,Hansen TLF 400601,21-Sep,3419.4,2735.5,10146.7,8117.35,26.460467,127.915076
45,3169,Hansen TLF 400601,,,,539340.65,431472.5,26.460467,127.915076
46,1105,Hashmarks 400701,13-Oct,63259.14,49737.45,,,26.39194,127.85944
46,1105,Hashmarks 400701,13-Nov,36886.7,29509.35,,,26.39194,127.85944
46,1105,Hashmarks 400701,13-Dec,47664.55,38131.65,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Jan,50167.63,39509.2,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Feb,29882.35,30328.3,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Mar,42893.7,27892.55,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Apr,33502.3,26801.85,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-May,74135.5,60429.25,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Jun,40724.75,31459,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Jul,37206,29764.8,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Aug,30079.7,26234.8,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Sep,45806.65,34474.3,532208.97,424272.5,26.39194,127.85944
46,1105,Hashmarks 400701,14-Oct,92996.25,74397,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Nov,55001.95,44991.6,,,26.39194,127.85944
46,1105,Hashmarks 400701,14-Dec,58138.65,45520.95,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Jan,33498.55,26798.85,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Feb,62035.75,49628.6,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Mar,47798.8,38239.05,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Apr,55716.4,44573.1,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-May,27379.45,21903.55,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Jun,47842.7,38274.15,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Jul,31747,25397.6,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Aug,44131.85,35305.45,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Sep,35665.2,28532.15,591952.55,473562.05,26.39194,127.85944
46,1105,Hashmarks 400701,15-Oct,28600.15,22880.1,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Nov,35578.85,28463.1,,,26.39194,127.85944
46,1105,Hashmarks 400701,15-Dec,62398.75,49919,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Jan,53110.35,42488.3,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Feb,14177.45,11341.95,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Mar,48763.2,39010.55,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Apr,51781.8,41425.45,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-May,54015.35,43212.25,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Jun,74269.05,59415.25,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Jul,54992.5,43994,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Aug,49898.95,39919.15,,,26.39194,127.85944
46,1105,Hashmarks 400701,16-Sep,39445.75,31556.6,567032.15,453625.7,26.39194,127.85944
46,1105,Hashmarks 400701,16-Dec,51149.75,40919.8,,,26.39194,127.85944
46,1105,Hashmarks 400701,17-Jan,32500.05,26000,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Feb,40012.75,32010.2,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Mar,60901.7,48721.35,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Apr,44683.45,35746.75,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-May,38767.55,31014.05,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Jun,48988.15,39190.5,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Jul,30122.6,24098.05,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Aug,41906.2,33524.95,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Sep,54739.15,43791.3,443771.35,355016.95,26.39194,127.85944
47,1105,Hashmarks 400701,17-Oct,22605.75,18084.6,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Nov,42069.2,33655.35,,,26.39194,127.85944
47,1105,Hashmarks 400701,17-Dec,49937.5,39950,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Jan,27337.15,21869.7,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Feb,58531.65,46825.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Mar,64470.1,51576.05,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Apr,48581.9,38865.55,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-May,33997.4,27197.95,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Jun,42932.2,34345.75,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Jul,11936.65,9549.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Aug,24119.8,19295.85,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Sep,16373.15,13098.5,442892.45,354313.9,26.39194,127.85944
47,1105,Hashmarks 400701,18-Oct,22272.4,17817.9,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Nov,3087.85,2470.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,18-Dec,7024,5619.2,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Jan,11222.55,8978.05,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Feb,34768.6,27814.9,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Mar,49238.35,39390.7,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Apr,29907.9,23926.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-May,16394.85,13115.9,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Jun,13635.1,15343.5,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Jul,30928.5,20307.35,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Aug,19066.65,15253.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Sep,14112.75,11290.2,251659.5,201327.6,26.39194,127.85944
47,1105,Hashmarks 400701,19-Oct,14302,11441.6,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Nov,13667.95,10934.35,,,26.39194,127.85944
47,1105,Hashmarks 400701,19-Dec,6907.2,5525.75,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Jan,8298.85,6639.1,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Feb,664.15,531.3,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Mar,2044.3,2607.1,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Apr,11555.95,8273.1,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Jun,5199.5,4159.6,,,26.39194,127.85944
47,1105,Hashmarks 400701,20-Sep,7341.5,5873.2,69981.4,55985.1,26.39194,127.85944
47,1105,Hashmarks 400701,20-Oct,2697.8,2158.25,,,26.39194,127.85944
48,1105,Hashmarks 400701,20-Nov,10702.75,8562.2,,,26.39194,127.85944
48,1105,Hashmarks 400701,20-Dec,12709.75,10167.8,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Jan,9277.35,7421.9,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Feb,2632,2105.6,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Mar,2134.25,1707.4,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Apr,6845.65,5476.5,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Jul,2029,1623.2,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Aug,9619.1,7695.3,,,26.39194,127.85944
48,1105,Hashmarks 400701,21-Sep,2372,1897.6,61019.65,48815.75,26.39194,127.85944
48,1107,Courtney BC 400701,13-Oct,17715.64,14440,,,26.39194,127.85944
48,1107,Courtney BC 400701,13-Nov,17167.15,13733.75,,,26.39194,127.85944
48,1107,Courtney BC 400701,13-Dec,29661.2,24950.8,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Jan,30880.98,22771.2,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Feb,17532.7,14026.2,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Mar,47875.65,38300.5,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Apr,33977.7,27182.15,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-May,24186.95,24397,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Jun,33027.4,21374.5,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Jul,33225.25,26580.2,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Aug,23417.75,18734.2,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Sep,38974.95,31179.95,347643.32,277670.45,26.39194,127.85944
48,1107,Courtney BC 400701,14-Oct,26675.35,21340.3,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Nov,53393.95,43748,,,26.39194,127.85944
48,1107,Courtney BC 400701,14-Dec,45256.05,35172,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Jan,38688.25,30950.6,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Feb,27573.65,22058.95,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Mar,21956.65,17565.3,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Apr,20348.7,16278.95,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-May,27856.4,22285.1,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Jun,22188.3,17750.65,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Jul,35249.15,28199.3,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Aug,23790.3,19032.25,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Sep,24342.05,19473.65,367318.8,293855.05,26.39194,127.85944
48,1107,Courtney BC 400701,15-Oct,33587.05,26869.65,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Nov,28148.15,22518.5,,,26.39194,127.85944
48,1107,Courtney BC 400701,15-Dec,25831.2,20664.95,,,26.39194,127.85944
48,1107,Courtney BC 400701,16-Jan,8064.45,6451.55,,,26.39194,127.85944
48,1107,Courtney BC 400701,16-Feb,25174.45,20139.55,,,26.39194,127.85944
48,1107,Courtney BC 400701,16-Mar,17753.6,14202.85,,,26.39194,127.85944
48,1107,Courtney BC 400701,16-Apr,27512.4,20901.5,,,26.39194,127.85944
48,1107,Courtney BC 400701,16-May,28998.3,23198.65,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Jun,47917.55,38334.05,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Jul,25695.7,20556.55,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Aug,24046.65,19237.3,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Sep,43418.1,34734.5,336147.6,267809.6,26.39194,127.85944
49,1107,Courtney BC 400701,16-Oct,41952.65,33562.15,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Nov,28162.15,22529.7,,,26.39194,127.85944
49,1107,Courtney BC 400701,16-Dec,21890.8,17512.65,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Jan,6917.65,5534.1,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Feb,14307.75,11446.2,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Mar,21777.9,17422.3,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Apr,21370.75,17096.6,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-May,21425,17140,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Jun,36819.15,29455.35,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Jul,8555.3,6844.25,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Aug,13604.95,10883.95,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Sep,14756,11804.8,251540.05,201232.05,26.39194,127.85944
49,1107,Courtney BC 400701,17-Oct,27651.05,22120.85,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Nov,37266.05,29812.85,,,26.39194,127.85944
49,1107,Courtney BC 400701,17-Dec,27853.1,22282.5,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Jan,23735.8,18988.65,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Feb,23208.85,18567.05,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Mar,26329.65,21063.7,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Apr,14220.5,11376.4,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-May,34871.65,27897.3,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Jun,17172.5,13738,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Jul,44634,35707.2,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Aug,39367.75,31494.2,,,26.39194,127.85944
49,1107,Courtney BC 400701,18-Sep,30176,24140.8,346486.9,277189.5,26.39194,127.85944
